text,target
Online shop URL:https://www.allaccessorybest.com; Domain length:24; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:27; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 11 03:53:36 2023 GMT; Domain registration date:2023-05-15 03:35,fraudulent
Online shop URL:https://competitiveoutside.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:26; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  4 08:25:44 2023 GMT; Domain registration date:2023-05-08 03:15,fraudulent
Online shop URL:https://www.proportional-dispensers.com; Domain length:31; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:33; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:Sectigo RSA Domain Validation Secure Server CA; SSL certificate expire date:Mar  4 23:59:59 2024 GMT; Domain registration date:2017-02-28 20:13,legitimate
Online shop URL:https://ourstatestore.com; Domain length:17; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:21; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep  5 11:16:48 2023 GMT; Domain registration date:2010-05-03 13:50,legitimate
Online shop URL:https://www.joyfuldollies.com; Domain length:21; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 21 09:20:03 2023 GMT; Domain registration date:2023-05-25 00:00,fraudulent
Online shop URL:https://www.haulageproduct.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 18 09:44:57 2023 GMT; Domain registration date:2023-05-22 07:59,fraudulent
Online shop URL:https://www.furnitoolzhub.com; Domain length:21; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 15 08:00:42 2023 GMT; Domain registration date:2023-06-15 08:16,fraudulent
Online shop URL:https://www.stylehighheel.com; Domain length:21; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Oct 18 08:21:32 2023 GMT; Domain registration date:2023-07-20 06:07,fraudulent
Online shop URL:https://www.travelnet.ie; Domain length:16; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:19; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Sectigo RSA Domain Validation Secure Server CA; SSL certificate expire date:Sep 17 23:59:59 2023 GMT; Domain registration date:2001-12-20 00:00,legitimate
Online shop URL:https://www.paninodipino.nl; Domain length:19; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Sep 22 06:08:07 2023 GMT; Domain registration date:2008-12-11 00:00,legitimate
Online shop URL:https://horkans.ie; Domain length:10; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:14; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:Oct 17 23:59:59 2023 GMT; Domain registration date:2012-07-17 00:00,legitimate
Online shop URL:https://www.salescottonbriefs.com; Domain length:25; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:28; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 22 06:52:31 2023 GMT; Domain registration date:2023-07-24 07:44,fraudulent
Online shop URL:https://sportano.hu; Domain length:11; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:15; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:Nov 22 23:59:59 2023 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://www.portugal-natura.com/pt; Domain length:23; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:27; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Oct 14 08:18:32 2023 GMT; Domain registration date:2017-07-05 09:04,legitimate
Online shop URL:https://www.saleshometool.com; Domain length:21; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 24 00:56:39 2023 GMT; Domain registration date:2023-07-26 00:00,fraudulent
Online shop URL:https://topeuro-shop.com; Domain length:16; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:19; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Nov 26 09:11:03 2023 GMT; Domain registration date:2017-03-15 21:25,fraudulent
Online shop URL:https://gilltry.com; Domain length:11; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:15; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 12 11:11:31 2023 GMT; Domain registration date:2023-03-16 12:45,fraudulent
Online shop URL:https://megapharmnorx.com; Domain length:17; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:21; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 12 06:41:16 2023 GMT; Domain registration date:2015-05-03 18:39,fraudulent
Online shop URL:https://aemster.com; Domain length:11; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:15; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 16 02:23:44 2023 GMT; Domain registration date:2020-12-29 11:59,legitimate
Online shop URL:https://hurtownia-kesi.pl; Domain length:17; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:30; Number  of dots (.):2; Number  of hyphens (-):2; SSL certificate issuer:Certum Domain Validation CA SHA2; SSL certificate expire date:Jul 20 06:21:20 2024 GMT; Domain registration date:2013-05-06 10:09,legitimate
Online shop URL:https://lifestyle-atelier.com/en; Domain length:21; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:26; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Sep 14 06:26:53 2023 GMT; Domain registration date:2020-08-05 12:41,legitimate
Online shop URL:https://theshhhop.com/e; Domain length:13; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:18; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 19 06:25:55 2023 GMT; Domain registration date:2020-04-18 12:34,legitimate
Online shop URL:https://aarding.org; Domain length:11; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:15; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 23 19:14:57 2023 GMT; Domain registration date:2016-09-03 16:16,legitimate
Online shop URL:https://www.quizclothing.co.uk; Domain length:22; Top domain length:5; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):3; Number  of hyphens (-):0; SSL certificate issuer:Amazon RSA 2048 M02; SSL certificate expire date:Nov  2 23:59:59 2023 GMT; Domain registration date:1999-09-16 00:00,legitimate
Online shop URL:https://juventas-vet.com; Domain length:16; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:19; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:Certyfikat SSL; SSL certificate expire date:Jul  7 00:00:00 2024 GMT; Domain registration date:2020-06-21 11:54,legitimate
Online shop URL:https://typeoptclothes.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:22; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 13 04:40:11 2023 GMT; Domain registration date:2023-05-17 03:35,fraudulent
Online shop URL:https://www.twidlachannel.com; Domain length:21; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Oct 13 09:42:27 2023 GMT; Domain registration date:2023-05-17 07:08,fraudulent
Online shop URL:https://outdoorfurniture.ie; Domain length:19; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:23; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:Apr 16 23:59:59 2024 GMT; Domain registration date:2010-10-11 00:00,legitimate
Online shop URL:https://www.pullot-ja-purkit.fi; Domain length:23; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):2; SSL certificate issuer:E1; SSL certificate expire date:Sep 27 19:30:06 2023 GMT; Domain registration date:2021-03-26 00:00,legitimate
Online shop URL:https://www.apparel-mens.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  5 06:03:28 2023 GMT; Domain registration date:2023-01-02 07:15,fraudulent
Online shop URL:https://www.bikeaccessoriesneu.com; Domain length:26; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:29; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 25 10:49:42 2023 GMT; Domain registration date:2023-04-29 07:53,fraudulent
Online shop URL:https://www.nineraiment.com; Domain length:19; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Oct 17 05:30:04 2023 GMT; Domain registration date:2023-05-21 03:45,fraudulent
Online shop URL:https://www.mygretchen.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 10 09:44:12 2023 GMT; Domain registration date:2006-08-09 10:48,legitimate
Online shop URL:https://magyar-generikus.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:23; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 20 02:06:03 2023 GMT; Domain registration date:2022-02-08 08:47,fraudulent
Online shop URL:https://www.fashionrooms.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:Sep  4 23:59:59 2023 GMT; Domain registration date:2007-05-31 02:00,legitimate
Online shop URL:https://rugbloom.com; Domain length:12; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:17; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep  4 19:38:46 2023 GMT; Domain registration date:2021-01-18 16:50,legitimate
Online shop URL:https://outfitcampus.com; Domain length:16; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:20; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  4 11:22:03 2023 GMT; Domain registration date:2023-05-08 06:12,fraudulent
Online shop URL:https://www.storemoen.com; Domain length:17; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:20; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 27 07:33:58 2023 GMT; Domain registration date:2022-09-29 10:18,fraudulent
Online shop URL:https://www.producttophome.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Oct 14 10:08:28 2023 GMT; Domain registration date:2023-05-18 09:13,fraudulent
Online shop URL:https://www.homeprotool.com; Domain length:19; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 17 07:18:50 2023 GMT; Domain registration date:2023-06-19 08:07,fraudulent
Online shop URL:https://www.flaskelandet.dk; Domain length:19; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 19 11:55:40 2023 GMT; Domain registration date:2012-11-06 00:00,legitimate
Online shop URL:https://www.cookclearance.com; Domain length:21; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 10 08:41:13 2023 GMT; Domain registration date:2023-03-16 00:00,fraudulent
Online shop URL:https://sokameja.lt; Domain length:11; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:15; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct  3 20:13:09 2023 GMT; Domain registration date:2017-09-22 00:00,legitimate
Online shop URL:https://www.exhilaratsurf.com; Domain length:21; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Oct 11 07:52:05 2023 GMT; Domain registration date:2023-05-15 06:33,fraudulent
Online shop URL:https://fixpart.dk/d; Domain length:10; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:15; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 28 17:01:04 2023 GMT; Domain registration date:2021-02-19 00:00,legitimate
Online shop URL:https://www.durablelionsteel.com; Domain length:24; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:27; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 19 09:56:38 2023 GMT; Domain registration date:2023-03-21 00:00,fraudulent
